tanggal,tahun,bulan,kecamatan,produksi_ton_gkg,pred_xgb_produksi_ton_gkg,lag12_produksi_ton_gkg,pred_xgb_panen_bersih_admin_ha,pred_xgb_yield_monthly_t_ha,pred_deep_produksi_ton_gkg,pred_agronomic_produksi_ton_gkg,prediksi_final_produksi_ton_v8
2024-07-01,2024,7,BALUNG,0.0,2.390478,1372.264713,1.3949069,6.1600842,109.51727333234487,8.592744,67.94003267886934
2024-07-01,2024,7,BANGSALSARI,1600.461071694978,1343.1196,16656.401196000003,262.97647,6.178432,11340.726940806604,1624.7822,2106.733690210442
2024-07-01,2024,7,GUMUKMAS,585.0233773270651,731.83496,7823.221023600001,122.63176,6.2775626,3775.3772623153022,769.82855,1072.018924218903
2024-07-01,2024,7,JELBUK,4915.759092103164,4336.7935,2271.936978,759.87134,5.988808,683.2004969210861,4550.7236,4270.441430630294
2024-07-01,2024,7,JENGGAWAH,2771.2083528600087,2824.55,7562.6325,454.37183,6.2994027,5567.681733895318,2862.271,3053.635616713812
2024-07-01,2024,7,JOMBANG,6665.162125682434,6783.4575,9524.503989,1020.1456,6.2947965,4043.526432374049,6421.609,6860.221256659503
2024-07-01,2024,7,KALISAT,2977.68578800162,2642.075,1857.783276,468.5516,6.06268,348.83906940894497,2840.6782,2633.928522343663
2024-07-01,2024,7,KALIWATES,1909.596288968958,1209.7666,1362.3734250000002,230.3653,6.020636,884.0805742374826,1386.9456,1242.7209856899003
2024-07-01,2024,7,KENCONG,1062.737060780118,1777.8947,2611.1729700000005,317.16644,6.144209,1430.7906703084714,1948.7369,1842.0507507855627
2024-07-01,2024,7,LEDOKOMBO,3343.488241677212,3637.6553,3426.055785,588.1721,6.0117216,2507.920485276294,3535.927,3612.8834071209926
2024-07-01,2024,7,MAYANG,2302.283933491264,2305.015,2294.8423470000007,373.42255,6.21591,3918.171982950878,2321.161,2306.881597032327
2024-07-01,2024,7,MUMBULSARI,3399.7056000755315,3554.2134,3415.5487350000003,562.08136,6.2112803,4327.220834240315,3491.2449,3538.5171265494682
2024-07-01,2024,7,PAKUSARI,5477.948335774777,5459.6797,1882.86336,892.2416,6.0293155,2406.7123443661467,5379.606,5279.241555244395
2024-07-01,2024,7,PANTI,8646.805039402176,8718.221,8590.735125,1348.7388,6.187179,6582.753220956128,8344.889,8657.941569203887
2024-07-01,2024,7,PATRANG,4696.444145920817,4748.7534,4134.929796,757.32214,6.0514355,5516.989330946555,4582.886,4695.677097802402
2024-07-01,2024,7,PUGER,0.0,5.397472,1725.673005,3.6599338,6.3002667,1487.7451395623464,23.05856,89.14891938926272
2024-07-01,2024,7,RAMBIPUJI,551.5297175386829,886.5531,828.1705680000001,146.07715,6.2715516,2065.485796021153,916.1304,888.0968426310914
2024-07-01,2024,7,SEMBORO,3050.593677938597,3044.7996,2601.276795,502.56897,6.156114,4640.2697000070575,3093.8718,3031.001034356274
2024-07-01,2024,7,SILO,1235.0085111147544,1147.17,1215.089019,187.53983,6.2869964,1661.07422112417,1179.0623,1155.0107661310537
2024-07-01,2024,7,SUKORAMBI,3629.828916985402,3340.0977,3788.544123,581.463,6.264897,5382.027083928586,3642.806,3405.2588386829498
2024-07-01,2024,7,SUKOWONO,5622.775299444694,6415.3174,6090.208722000001,1003.55664,5.986086,3099.4938553901093,6007.3765,6340.681577859237
2024-07-01,2024,7,SUMBERBARU,4995.881628647781,4989.447,4232.508524999999,813.8087,6.180606,4126.290753421264,5029.831,4959.594551694685
2024-07-01,2024,7,SUMBERJAMBE,3041.9118624278744,3250.3027,2688.2605080000003,523.32794,6.0486946,3027.2549887394207,3165.451,3211.4454726362314
2024-07-01,2024,7,SUMBERSARI,3004.7410190382607,2818.5352,5586.994332,501.41364,6.200582,1188.3942912058117,3109.0564,2991.4126709011052
2024-07-01,2024,7,TANGGUL,6254.086347775063,5820.8066,4434.893856000001,928.5526,6.0681467,4007.3839433698636,5634.5933,5728.336082170265
2024-07-01,2024,7,TEMPUREJO,1130.0748963178785,984.6638,1717.712082,157.79651,6.1919665,3100.4959346256846,977.0707,1018.1547089801309
2024-07-01,2024,7,UMBULSARI,3395.176160043501,2657.5754,1465.831215,393.41614,6.2538605,3009.4716628414335,2460.3696,2572.6705023877685
2024-07-01,2024,7,WULUHAN,312.62214112208443,514.397,1535.7397500000002,76.77513,6.3036437,446.65242345088984,483.96307,558.1734226140785
2024-08-01,2024,8,AJUNG,4930.92176190775,4491.1797,3687.5835900000006,759.80493,6.2282724,2226.7239920330453,4732.272,4488.297887506539
2024-08-01,2024,8,AMBULU,1381.3827394513032,890.6177,1355.433885,139.01253,6.196738,41.69453554413154,861.4242,908.310421717588
2024-08-01,2024,8,ARJASA,1274.9749851641086,858.64154,100.774827,171.8586,5.9920807,224.17393610361674,1029.7905,847.7517753063372
2024-08-01,2024,8,BALUNG,7741.859964713168,7361.64,15239.997099,1009.7722,6.140942,7518.989025206453,6200.9526,7564.7385140481165
2024-08-01,2024,8,BANGSALSARI,16868.255748090844,10481.36,6814.53054,1641.9587,6.1819234,2597.1765858651415,10150.463,10260.217726537876
2024-08-01,2024,8,GUMUKMAS,8997.043729208865,8460.272,8227.2371328,1438.6829,6.2891498,9615.443179998116,9048.092,8534.712754537759
2024-08-01,2024,8,JELBUK,341.2115134518667,250.96657,0.0,52.539383,5.995024,21.46949238640117,314.97488,248.42620224406767
2024-08-01,2024,8,JENGGAWAH,16645.848830937633,10352.155,11955.009456,1703.0361,6.3160224,10075.82982015084,10756.414,10486.55616125209
2024-08-01,2024,8,JOMBANG,2455.5860463040544,2284.4849,9040.104549,405.48358,6.295644,1871.854530173741,2552.7803,2642.296813948953
2024-08-01,2024,8,KALISAT,1118.8521151735708,811.3108,717.245442,141.01201,6.063014,78.77225217925127,854.95776,813.2155553876131
2024-08-01,2024,8,KALIWATES,1351.4066045011089,1318.3363,260.3646990000001,219.84581,6.0243826,412.0005488387818,1324.4353,1269.2942320483953
2024-08-01,2024,8,KENCONG,15887.018434034986,9650.122,13000.569422400002,1548.7339,6.143141,4964.297477301896,9514.09,9788.466854280723
2024-08-01,2024,8,LEDOKOMBO,4188.158955364086,4283.355,4150.455795,716.57275,6.0163536,2135.6568228877913,4311.1553,4281.123801352432
2024-08-01,2024,8,MAYANG,2247.6122833555864,2248.422,2240.3474100000003,362.7661,6.215648,3506.430549558061,2254.8264,2248.9718980180824
2024-08-01,2024,8,MUMBULSARI,2592.275520057593,2558.9878,2369.725848,411.65036,6.211563,2696.8124828532605,2556.9922,2549.765953935363
2024-08-01,2024,8,PAKUSARI,782.5640479678252,607.66833,35.303688,113.6591,6.0251465,112.11750439003171,684.81274,591.8696175208859
2024-08-01,2024,8,PANTI,2841.956901062254,2862.8818,2675.999025,448.453,6.186888,3291.4866008985414,2774.5286,2841.2204345830587
2024-08-01,2024,8,PATRANG,1211.0327671871291,980.4382,870.511536,171.353,6.050207,3092.311148760175,1036.7211,983.4309943713347
2024-08-01,2024,8,PUGER,7185.705022703204,6017.7554,6424.347573000001,997.8554,6.1943474,3922.763042821911,6181.063,6060.679853377939
2024-08-01,2024,8,RAMBIPUJI,4926.998810012234,4423.5557,4999.029587999999,752.72253,6.270597,2535.0597442989147,4720.0195,4493.804012548697
2024-08-01,2024,8,SEMBORO,2858.0512761752134,2737.0647,2396.0716650000004,436.321,6.156133,4306.775759572585,2686.0503,2713.557515116594
2024-08-01,2024,8,SILO,1947.7497414098368,1813.9744,1916.334423,314.37256,6.2840147,1471.9720628155071,1975.5217,1842.2854612616065
2024-08-01,2024,8,SUKORAMBI,1065.0762758102192,941.39764,874.2794130000002,149.3957,6.2666736,1560.2404164211905,936.2141,937.4767413694033
2024-08-01,2024,8,SUKOWONO,46.71049054575031,49.165466,282.28778100000005,12.750014,5.992206,337.90397884481695,76.40071,64.12570438953111
2024-08-01,2024,8,SUMBERBARU,4319.293064671298,4168.917,4022.9784,698.62787,6.180605,2358.1794417100286,4317.943,4183.690240837791
2024-08-01,2024,8,SUMBERJAMBE,2539.8487395028856,2610.7417,2260.0420200000003,406.60876,6.0491114,2361.743857012105,2459.6216,2572.226354684795
2024-08-01,2024,8,SUMBERSARI,2295.961383498993,1752.5634,583.625088,286.91214,6.198535,279.7057511163172,1778.4349,1701.1583541595949
2024-08-01,2024,8,TANGGUL,5868.76349222494,6056.44,5356.821519,966.6531,6.0693827,3240.0745123038605,5866.9873,5995.886654699483
2024-08-01,2024,8,TEMPUREJO,4084.238076366245,3644.3376,3587.1655140000003,549.8775,6.2746882,4829.81514275108,3450.3098,3613.4381476058106
2024-08-01,2024,8,UMBULSARI,5668.841061444475,6051.993,5513.733315,996.3334,6.263927,3094.363545020171,6240.9595,6054.056938038309
2024-08-01,2024,8,WULUHAN,5101.993343112417,4777.2397,4398.358644,741.3252,6.31418,1445.690321159447,4680.861,4745.350922587577
2024-09-01,2024,9,AJUNG,3348.1567519126693,3539.62,3506.2270200000007,572.8001,6.228335,1592.9407966179556,3567.5908,3542.109668350337
2024-09-01,2024,9,AMBULU,0.0,1.6020072,0.0,1.0073093,6.299888,10.372302002215998,6.345936,2.2159205793303434
2024-09-01,2024,9,ARJASA,473.7292376068478,461.33868,829.91034,90.21878,5.995641,364.29327987626607,540.91943,490.2994128154099
2024-09-01,2024,9,BALUNG,6526.146017129302,3755.1963,0.0,720.3065,6.180503,32.31066536962287,4451.8564,3679.235975465207
2024-09-01,2024,9,BANGSALSARI,4227.63301957164,1670.4404,60.305580000000006,340.2697,6.1779885,0.8855376043294932,2102.1824,1657.2062661100554
2024-09-01,2024,9,GUMUKMAS,5671.647689665547,2243.9001,1224.29124,509.018,6.3033285,1732.460997391714,3208.5078,2335.985011393537
2024-09-01,2024,9,JELBUK,0.0,0.4544549,0.0,0.700949,5.9896746,10.869423661751114,4.1984563,0.9771878500394531
2024-09-01,2024,9,JENGGAWAH,130.19099644308767,103.88229,84.70148400000001,23.6172,6.3155217,212.01809437982703,149.15494,109.55734887406413
2024-09-01,2024,9,JOMBANG,1624.7486622162166,1850.6746,1858.882851,297.438,6.297784,1340.8082215664772,1873.2002,1854.335968665832
2024-09-01,2024,9,KALISAT,76.95808199606573,80.98416,241.041501,13.405103,6.061728,84.21932091635172,81.25809,88.57751480785058
2024-09-01,2024,9,KALIWATES,223.2758737871397,257.00943,260.3646990000001,49.88447,6.0205026,218.94099877089866,300.3296,263.46423567083497
2024-09-01,2024,9,KENCONG,180.12492555595222,170.92183,215.03777400000004,39.79536,6.144666,282.3596762515792,244.5292,183.7024019454279
2024-09-01,2024,9,LEDOKOMBO,3073.662874805016,3284.7842,1840.68855,535.8473,6.01048,2116.9588860623103,3220.6995,3207.3188674915646
2024-09-01,2024,9,MAYANG,2302.283933491264,2291.759,2294.8423470000007,375.1186,6.214194,2718.6389724150795,2331.0596,2297.6167639436185
2024-09-01,2024,9,MUMBULSARI,2088.3905829035407,2301.8787,2291.1380010000003,367.97626,6.211086,2401.7607795830972,2285.5322,2298.9958735215887
2024-09-01,2024,9,PAKUSARI,164.7503258879632,139.3863,123.56290800000002,26.800531,6.027756,136.778343057331,161.54707,141.86056187294503
2024-09-01,2024,9,PANTI,1880.528928149704,1783.4321,2143.19385,282.12576,6.1861925,1609.255917435137,1745.2843,1794.865580613787
2024-09-01,2024,9,PATRANG,478.50562996174375,547.2248,495.707958,97.42506,6.0544677,1241.8921682202733,589.8569,550.9900246865112
2024-09-01,2024,9,PUGER,1967.0712367849007,1665.6804,0.0,273.6533,6.300014,36.50373264881951,1724.0195,1595.551875431998
2024-09-01,2024,9,RAMBIPUJI,1721.9983403152212,2251.6948,3528.7267680000004,357.79956,6.269577,2098.9656180494903,2243.252,2310.7342711251586
2024-09-01,2024,9,SEMBORO,2310.508821160593,2379.8657,1979.62596,385.32568,6.1561565,2820.344900852884,2372.1252,2359.852268441606
2024-09-01,2024,9,SILO,1474.6370281967218,1421.4827,1450.85256,227.18771,6.2861505,1104.8735959204537,1428.1361,1423.8357696577687
2024-09-01,2024,9,SUKORAMBI,936.5325873503652,789.8996,666.117648,134.33226,6.2625194,507.5859657746519,841.25836,791.5228416809122
2024-09-01,2024,9,SUKOWONO,40.87167922753152,49.701706,24.024492,8.608454,5.9907618,391.25825871256643,51.571194,48.761653410435954
2024-09-01,2024,9,SUMBERBARU,1322.9722813468732,1478.2657,1293.1002,227.51624,6.1795907,1535.3015367374426,1405.9572,1459.0174361270624
2024-09-01,2024,9,SUMBERJAMBE,1831.053742432313,1947.9529,1962.66807,319.91687,6.048306,1792.309722657997,1934.9551,1946.7581369636844
2024-09-01,2024,9,SUMBERSARI,557.3309954667741,493.39688,571.466232,75.79736,6.198614,31.674958889522117,469.8386,493.65705513513603
2024-09-01,2024,9,TANGGUL,2667.6197691931543,2585.4148,1922.189049,416.788,6.067865,2191.498241106703,2529.0132,2545.917563639177
2024-09-01,2024,9,TEMPUREJO,208.81818736308625,251.33966,0.0,36.833572,6.282173,1652.2951307929009,231.39488,236.57934515176504
2024-09-01,2024,9,UMBULSARI,471.8927153851076,467.38922,417.05658000000005,89.50046,6.272724,414.0380062774361,561.4117,478.6797837580119
2024-09-01,2024,9,WULUHAN,637.7491678890522,662.60803,0.0,99.70697,6.3146553,11.416126425287246,629.6152,626.5423478311662
2024-10-01,2024,10,AJUNG,3226.4055972976635,3251.5496,3022.6095000000005,537.52765,6.2280345,914.7117753753,3347.7407,3254.726370059412
2024-10-01,2024,10,AMBULU,0.0,0.046812184,0.0,0.22187178,6.1652412,5.991075003921875,1.367893,0.23661831088912322
2024-10-01,2024,10,ARJASA,713.5181109634002,747.46136,118.55862000000002,113.836105,5.9919024,124.35005142093864,682.09485,708.2809054901226
2024-10-01,2024,10,BALUNG,0.0,0.2713724,0.0,0.21527952,6.191637,0.4784988358591167,1.3329326,0.4128603498274218
2024-10-01,2024,10,BANGSALSARI,181.184272267356,210.34468,0.0,27.64217,6.1792307,0.0,170.80734,194.67130675066483
2024-10-01,2024,10,GUMUKMAS,0.0,0.9746802,0.0,0.6122246,6.3031955,297.3183092259848,3.858971,1.3479058380318345
2024-10-01,2024,10,JELBUK,0.0,0.08261797,0.0,0.12802377,6.0919986,9.513296624394242,0.77992064,0.18006995407145793
2024-10-01,2024,10,JENGGAWAH,49.5965700735572,38.227116,24.200424,5.9810324,6.341616,92.47103690528917,37.929413,37.521887835386686
2024-10-01,2024,10,JOMBANG,4055.717304547298,3247.281,641.829258,558.16046,6.296928,1432.6775654596322,3514.6963,3163.190733032506
2024-10-01,2024,10,KALISAT,11.83970492247165,0.88332343,135.218403,0.51233256,6.0685654,104.10824315865165,3.1091237,7.5464731675225565
2024-10-01,2024,10,KALIWATES,846.0980480354767,651.0275,768.984111,128.47752,6.0262856,80.43074074246314,774.24225,674.503125210311
2024-10-01,2024,10,KENCONG,330.2290301859124,281.44022,706.5526860000001,48.258026,6.1429653,238.0340072320424,296.4474,303.6836737499723
2024-10-01,2024,10,LEDOKOMBO,4452.118553391235,4366.086,4506.718095,763.41846,6.0173254,1785.965494333961,4593.7373,4405.811225666722
2024-10-01,2024,10,MAYANG,2150.41823866994,2134.0667,2143.4675220000004,355.95926,6.2155404,1582.6659692464482,2212.4792,2145.907350071159
2024-10-01,2024,10,MUMBULSARI,4134.284845806137,4072.8843,4110.74892,642.5999,6.211081,1956.5095559025647,3991.2402,4062.804483873653
2024-10-01,2024,10,PAKUSARI,182.4021465188164,171.20735,200.054232,24.267118,6.019471,146.80022684264443,146.07523,168.91583134038024
2024-10-01,2024,10,PANTI,1940.996096257412,1989.5459,1975.56975,317.317,6.186493,1256.2520194815397,1963.0793,1985.0394883172964
2024-10-01,2024,10,PATRANG,779.7869525302491,881.32825,1009.551573,158.05167,6.055909,731.1679861558791,957.14655,898.399426003907
2024-10-01,2024,10,PUGER,0.0,1.8910872,0.0,1.449436,6.3181987,31.83095609449461,9.1578245,2.858041168835109
2024-10-01,2024,10,RAMBIPUJI,3309.178305232098,3246.07,2448.504288,525.8939,6.2695584,1032.4905402390102,3297.1226,3215.851113964926
2024-10-01,2024,10,SEMBORO,1221.4408611864596,1325.8414,1484.71947,205.54558,6.156082,1929.2102185682538,1265.3555,1324.547853591502
2024-10-01,2024,10,SILO,1437.7711024918035,1441.4287,1414.5812460000002,227.08057,6.287557,433.9307454742851,1427.782,1438.1781933850098
2024-10-01,2024,10,SUKORAMBI,538.6592659270075,615.43396,499.58823600000005,90.41072,6.2626605,124.51103052074778,566.2117,602.8125674095498
2024-10-01,2024,10,SUKOWONO,70.06573581862546,54.15764,66.067353,7.456347,5.998647,490.8312843929878,44.727997,53.34911872092974
2024-10-01,2024,10,SUMBERBARU,3968.91684404062,3947.5215,3903.246900000001,683.1667,6.180628,1684.3456077692492,4222.399,3985.3846978839224
2024-10-01,2024,10,SUMBERJAMBE,1447.123119019086,1404.1677,1445.237397,230.7922,6.0593724,1369.068483854021,1398.4559,1405.275720965399
2024-10-01,2024,10,SUMBERSARI,36.34767361739832,37.21331,36.476568,5.828677,6.1975856,28.65726820474674,36.123726,37.02017340786827
2024-10-01,2024,10,TANGGUL,1730.9888280097798,1773.5299,1458.212382,295.05652,6.0741057,1889.9453331791372,1792.2045,1761.3635137438991
2024-10-01,2024,10,TEMPUREJO,0.0,0.7852092,0.0,0.23591888,6.287823,365.9732113539295,1.4834162,0.8496354285721329
2024-10-01,2024,10,UMBULSARI,171.59735104913003,235.03592,331.19199000000003,28.07223,6.2702594,216.3949860646236,176.02016,230.99601195638138
2024-10-01,2024,10,WULUHAN,0.0,0.49726376,0.0,0.39716116,6.340323,33.11112796746531,2.51813,0.7675236818422266
2024-11-01,2024,11,AJUNG,2556.7742469151294,2734.113,2659.89636,438.5783,6.231997,743.7569676387059,2733.2188,2730.480569149394
2024-11-01,2024,11,AMBULU,0.0,0.0,0.0,0.025975367,6.155467,29.229426839474094,0.15989052,0.02323963004394729
2024-11-01,2024,11,ARJASA,327.51650995041325,349.769,88.918965,61.279797,5.9939485,366.60831754555943,367.30795,340.008027537218
2024-11-01,2024,11,BALUNG,0.0,0.0,0.0,0.23681289,6.1587896,1.394964132425017,1.4584807,0.211986006241461
2024-11-01,2024,11,BANGSALSARI,301.97378711226,329.1727,391.9862700000001,49.348396,6.180315,0.0,304.98865,328.6219586037639
2024-11-01,2024,11,GUMUKMAS,0.0,0.9252184,771.3034812,0.83728665,6.202722,349.1556981882146,5.193456,37.901830057930034
2024-11-01,2024,11,JELBUK,0.0,0.82427967,154.634454,0.6003865,6.140812,44.47558883264328,3.6868606,8.49906608397739
2024-11-01,2024,11,JENGGAWAH,204.58585155342348,282.646,465.858162,28.150465,6.325504,146.2747601680523,178.06587,276.0918518211268
2024-11-01,2024,11,JOMBANG,7557.543019702704,7283.188,6067.102986000001,1197.3481,6.295814,1757.5996520467775,7538.2812,7262.874722296678
2024-11-01,2024,11,KALISAT,0.0,2.0549085,94.064976,0.88823813,6.0572605,353.17818205974754,5.3802896,6.880447288208561
2024-11-01,2024,11,KALIWATES,1245.644348496674,1155.5436,793.2040830000001,194.05826,6.014742,118.63093464850755,1167.2103,1140.139526003176
2024-11-01,2024,11,KENCONG,150.1041046299602,176.72388,1873.900602,31.05287,6.1428475,258.4250047561075,190.75305,258.8573410233564
2024-11-01,2024,11,LEDOKOMBO,4041.5147342378937,3988.9937,4227.64596,662.51373,6.007075,1880.957214935669,3979.7695,3998.9156010730367
2024-11-01,2024,11,MAYANG,2041.0749383985865,2092.2595,2034.477648,339.42438,6.2167726,1478.8617792674224,2110.1243,2092.1292282887734
2024-11-01,2024,11,MUMBULSARI,2932.2460800651456,2943.0547,2901.70512,483.50806,6.2117715,1476.5779640081623,3003.4417,2949.880362059993
2024-11-01,2024,11,PAKUSARI,194.1700269393852,199.5823,223.59002400000003,30.04576,6.0215216,536.7475434763803,180.92119,198.0029549736738
2024-11-01,2024,11,PANTI,1680.987273394269,1699.3916,1676.241,273.60236,6.1884637,1315.3223851205603,1693.1782,1697.395965133548
2024-11-01,2024,11,PATRANG,1707.260827888197,1428.4434,1547.576064,236.78125,6.0457897,1495.0771428816497,1431.5297,1434.5141396044992
2024-11-01,2024,11,PUGER,372.3163224198552,192.07205,817.4240550000002,28.534634,6.203452,64.38208700369293,177.01323,219.395348872349
2024-11-01,2024,11,RAMBIPUJI,1244.0059184483628,1065.3535,804.165624,172.63861,6.2725477,1183.9487087894,1082.8839,1055.5753449500164
2024-11-01,2024,11,SEMBORO,1353.8137623987857,1351.4989,1406.2586850000002,223.2541,6.157892,1556.0672778457406,1374.7747,1357.4662285555396
2024-11-01,2024,11,SILO,1007.6686359344264,954.9524,991.415916,159.6686,6.2843356,437.9690511941685,1003.411,963.7165266880601
2024-11-01,2024,11,SUKORAMBI,440.7212175766424,674.96216,380.638656,105.49443,6.2657623,306.62827138470857,661.00305,659.043319206452
2024-11-01,2024,11,SUKOWONO,40.87167922753152,46.33248,132.134706,7.9899936,5.9866657,587.995372980285,47.83342,50.59987772551205
2024-11-01,2024,11,SUMBERBARU,3606.458684767504,3898.2163,4471.971525,648.86566,6.1806283,1523.1652613012998,4010.3975,3941.598580375251
2024-11-01,2024,11,SUMBERJAMBE,1063.192495605859,1198.8038,1373.8676490000005,205.76424,6.044705,1552.4408762320877,1243.784,1213.6033155202635
2024-11-01,2024,11,SUMBERSARI,181.7383680869916,162.9975,182.38284000000004,26.641678,6.1998606,88.72294381527139,165.17468,164.22879197043744
2024-11-01,2024,11,TANGGUL,3112.2230640586795,3218.912,2717.577621,548.6708,6.0648785,2048.6258176788065,3327.6216,3211.053389201929
2024-11-01,2024,11,TEMPUREJO,374.64439497494885,242.5932,352.039932,41.314854,6.197995,855.1347200839483,256.06927,249.71699708208388
2024-11-01,2024,11,UMBULSARI,2549.446358444218,2023.172,4311.629055,328.41284,6.2724185,312.62531561736057,2059.9429,2136.515021555845
2024-11-01,2024,11,WULUHAN,0.0,0.106582895,0.0,0.17437874,6.204957,73.94449172429105,1.0820125,0.24332887159547797
2024-12-01,2024,12,AJUNG,2556.7742469151294,2455.4553,1342.038618,389.997,6.228976,1074.4957239343041,2429.282,2399.1059539996513
2024-12-01,2024,12,AMBULU,0.0,0.009406881,0.0,0.015874498,6.1611667,189.832514902461,0.097805426,0.021811421109436888
2024-12-01,2024,12,ARJASA,274.8799279940969,296.29703,88.918965,47.721775,5.991355,579.2413200133706,285.9181,285.00174666788746
2024-12-01,2024,12,BALUNG,6.048328097432162,0.29044867,0.0,0.0,6.1491566,11.569187411134646,0.0,0.23452572294790877
2024-12-01,2024,12,BANGSALSARI,1014.6319246971937,1079.3849,633.2085900000001,163.73972,6.178149,8.440328641667064,1011.6084,1048.4775013676694
2024-12-01,2024,12,GUMUKMAS,634.2885038388179,437.02933,2503.6755858,76.31249,6.1590834,442.8319121869596,470.015,539.3543337646217
2024-12-01,2024,12,JELBUK,0.0,0.0035297486,0.0,0.0,6.1467543,108.45203577888188,0.0,0.002850131369655797
2024-12-01,2024,12,JENGGAWAH,0.0,4.4548144,544.50954,1.8256161,6.325774,174.99442114526676,11.548435,30.972496275698724
2024-12-01,2024,12,JOMBANG,886.2265430270272,1379.1311,3233.3662620000005,241.79988,6.293337,1179.3737500052448,1521.7281,1487.3635530273314
2024-12-01,2024,12,KALISAT,325.5918853679704,279.0893,82.306854,43.77288,6.1099963,704.0170913746682,267.45215,268.11117248574834
2024-12-01,2024,12,KALIWATES,1122.2550498248336,927.663,1313.933481,147.0224,6.013552,77.21922800785468,884.1269,939.5643207308249
2024-12-01,2024,12,KENCONG,768.5330157053961,683.3096,1327.0902624,108.60549,6.1428967,275.35214938614456,667.1523,711.3429081586294
2024-12-01,2024,12,LEDOKOMBO,4522.507779531808,4431.2207,5035.17384,745.7573,6.0055513,1845.4841736032356,4478.684,4466.621552994669
2024-12-01,2024,12,MAYANG,3158.806452283527,3074.8447,3148.5963600000005,503.58908,6.215009,2249.565280769478,3129.8108,3086.3144262469445
2024-12-01,2024,12,MUMBULSARI,2476.9283657693154,2610.1152,2925.885996,426.3376,6.2120214,1537.9926351938063,2648.4182,2630.584539870474
2024-12-01,2024,12,PAKUSARI,76.4912227336972,97.871216,247.12581600000004,13.583515,6.021077,936.5822065940903,81.78739,102.57720650423562
2024-12-01,2024,12,PANTI,1300.0441143157118,1313.8164,1317.0465000000002,212.65065,6.1865716,1394.2164722064576,1315.5785,1314.2249571334082
2024-12-01,2024,12,PATRANG,614.3775989632265,789.21014,1063.958544,116.94302,6.0440097,1414.7276052249958,706.80475,790.1988758613597
2024-12-01,2024,12,PUGER,0.0,4.871207,1992.0926970000005,3.170996,6.315944,73.43647684978428,20.027834,100.85654076224606
2024-12-01,2024,12,RAMBIPUJI,1954.8664432759983,2595.5713,5107.051836000001,410.3096,6.2698054,1518.6247578843297,2572.5613,2710.7504149663678
2024-12-01,2024,12,SEMBORO,2370.678321711651,1897.1301,1581.2865900000002,313.04745,6.156235,2144.7592848491718,1927.1937,1886.594273709066
2024-12-01,2024,12,SILO,2089.0691232786894,2038.2142,2496.675447,324.619,6.2878966,560.5321530645199,2041.1707,2060.2799663672
2024-12-01,2024,12,SUKORAMBI,1817.97502250365,1366.5044,1736.663868,206.47652,6.2632966,309.9892412944619,1293.2236,1373.3220726268928
2024-12-01,2024,12,SUKOWONO,40.87167922753152,54.27981,318.324519,10.0525465,5.9867373,1004.3882257285393,60.181953,67.5986557262614
2024-12-01,2024,12,SUMBERBARU,4482.399236344201,4381.715,6190.11855,696.67664,6.1814256,1307.0603704795374,4306.4546,4456.119446703333
2024-12-01,2024,12,SUMBERJAMBE,1919.6531170661344,2149.0735,3294.903366,364.41385,6.042716,1663.1961796863245,2202.0493,2210.848185478516
2024-12-01,2024,12,SUMBERSARI,109.04302085219491,79.48552,85.11199200000001,14.278683,6.1988554,1552.3973610724074,88.51149,81.0629469062497
2024-12-01,2024,12,TANGGUL,4623.874266601468,4624.305,5718.361779000001,792.9481,6.067401,2020.2739444583383,4811.1343,4703.0917445667565
2024-12-01,2024,12,TEMPUREJO,933.5401317408564,676.5599,1505.2741920000003,118.77877,6.276181,1014.5803792678655,745.4771,725.6860707085182
2024-12-01,2024,12,UMBULSARI,61.28476823183216,196.07457,3919.105215000001,30.9801,6.2683444,313.8060878124769,194.19394,371.50111910519126
2024-12-01,2024,12,WULUHAN,0.0,0.56773114,0.0,0.10089786,6.158315,246.79291831127412,0.62136084,0.5487332959000555
